product_category_name,review_score,review_comment_title,review_comment_message,review_comment_message_en,review_comment_message_en_cleaned,sentiment,compound_score,average_review_score,compound_score_avg_compound,average_sentiment
telefonia,2.0,,"Tudo correu bem. O produto chegou até antes do prazo, mas a bateria de celular que comprei veio simplesmente dentro de um envelope, nada protegido e ainda por cima não funciona. Já pedi cancelamento.","Everything went well. The product arrived ahead of schedule, but the cell phone battery I bought simply came in an envelope, not protected at all, and it doesn't work. I've already asked for a cancellation.","['everything', 'went', 'well', 'the', 'product', 'arrived', 'ahead', 'of', 'schedule', 'but', 'the', 'cell', 'phone', 'battery', 'i', 'bought', 'simply', 'came', 'in', 'an', 'envelope', 'not', 'protected', 'at', 'all', 'and', 'it', 'doesnt', 'work', 'ive', 'already', 'asked', 'for', 'a', 'cancellation']",negative,-0.3734,3.4166666666666665,0.17162333333333332,positive
telefonia,5.0,,"O produto chegou no prazo, e acondicionado corretamente, sem avarias ou divergência. Só a película que dá uma diferença da tela do smartphone de 2mm apróx. e pode comprometer a proteção, fora isso ok.","The product arrived on time and packaged correctly, with no faults or discrepancies. Only the film gives a difference from the smartphone screen of approx. 2mm and can compromise the protection, otherwise ok.","['the', 'product', 'arrived', 'on', 'time', 'and', 'packaged', 'correctly', 'with', 'no', 'faults', 'or', 'discrepancies', 'only', 'the', 'film', 'gives', 'a', 'difference', 'from', 'the', 'smartphone', 'screen', 'of', 'approx', 'mm', 'and', 'can', 'compromise', 'the', 'protection', 'otherwise', 'ok']",negative,-0.4767,3.4166666666666665,0.17162333333333332,positive
telefonia,4.0,,chegou antes do prazo,arrived before the deadline,"['arrived', 'before', 'the', 'deadline']",neutral,0.0,3.4166666666666665,0.17162333333333332,positive
telefonia,1.0,,Faltou a capa Case com a película só entregaram o cartão de memória.,The case with the film was missing and they only delivered the memory card.,"['the', 'case', 'with', 'the', 'film', 'was', 'missing', 'and', 'they', 'only', 'delivered', 'the', 'memory', 'card']",negative,-0.296,3.4166666666666665,0.17162333333333332,positive
telefonia,5.0,,recebi bem antes do prazo. recomendo a loja. tudo ok!,i received it well before the deadline. i recommend the store. everything ok!,"['i', 'received', 'it', 'well', 'before', 'the', 'deadline', 'i', 'recommend', 'the', 'store', 'everything', 'ok']",positive,0.7263,3.4166666666666665,0.17162333333333332,positive
telefonia,5.0,,Excelente produto!,Excellent product!,"['excellent', 'product']",positive,0.6114,3.4166666666666665,0.17162333333333332,positive
telefonia,5.0,,"Melhor saite para entrega, chegou antes do prazo.","Best website for delivery, arrived before the deadline.","['best', 'website', 'for', 'delivery', 'arrived', 'before', 'the', 'deadline']",positive,0.6369,3.4166666666666665,0.17162333333333332,positive
telefonia,1.0,,"A loja em questão descreve o produto como original, mas na verdade é um produto falso, por lei de acordo com o CDC isso é crime pois o produto tem que vir de acordo com as descrições da sua propagand","The store in question describes the product as original, but in fact it is a fake, and according to the CDC this is a crime because the product must come as described in its advertising.","['the', 'store', 'in', 'question', 'describes', 'the', 'product', 'as', 'original', 'but', 'in', 'fact', 'it', 'is', 'a', 'fake', 'and', 'according', 'to', 'the', 'cdc', 'this', 'is', 'a', 'crime', 'because', 'the', 'product', 'must', 'come', 'as', 'described', 'in', 'its', 'advertising']",negative,-0.85,3.4166666666666665,0.17162333333333332,positive
telefonia,5.0,,entrega rapida e dentro do prazo,"fast, on-time delivery","['fast', 'ontime', 'delivery']",neutral,0.0,3.4166666666666665,0.17162333333333332,positive
telefonia,5.0,,"Chegou bem antes do previsto,recomendo muito! ","It arrived well ahead of schedule, I highly recommend it!","['it', 'arrived', 'well', 'ahead', 'of', 'schedule', 'i', 'highly', 'recommend', 'it']",positive,0.6352,3.4166666666666665,0.17162333333333332,positive
telefonia,5.0,,"O pedido chegou muito antes do prazo determinado. Muito rápido!
","The order arrived well before the deadline. Very fast!
","['the', 'order', 'arrived', 'well', 'before', 'the', 'deadline', 'very', 'fast']",positive,0.3382,3.4166666666666665,0.17162333333333332,positive
telefonia,5.0,,"O pedido chegou muito antes do prazo determinado. Muito rápido!
","The order arrived well before the deadline. Very fast!
","['the', 'order', 'arrived', 'well', 'before', 'the', 'deadline', 'very', 'fast']",positive,0.3382,3.4166666666666665,0.17162333333333332,positive
telefonia,5.0,,"A empresa entregou de forma rapida e no prazo, sem contratempos","The company delivered quickly and on time, without any setbacks","['the', 'company', 'delivered', 'quickly', 'and', 'on', 'time', 'without', 'any', 'setbacks']",neutral,0.0,3.4166666666666665,0.17162333333333332,positive
telefonia,5.0,,Produto exelente,Excellent product,"['excellent', 'product']",positive,0.5719,3.4166666666666665,0.17162333333333332,positive
consoles_games,4.0,,Entregue dentro do prazo e bom preço.,Delivered on time and at a good price.,"['delivered', 'on', 'time', 'and', 'at', 'a', 'good', 'price']",positive,0.4404,4.75,0.5400333333333333,positive
consoles_games,5.0,,Ótimo produto,Great product,"['great', 'product']",positive,0.6249,4.75,0.5400333333333333,positive
consoles_games,5.0,,"Muito lindo pessoalmente, dá até dó de jogar com ele e deixa de enfeite.","Very beautiful in person, it's a shame to play with it and leave it as an ornament.","['very', 'beautiful', 'in', 'person', 'its', 'a', 'shame', 'to', 'play', 'with', 'it', 'and', 'leave', 'it', 'as', 'an', 'ornament']",positive,0.5095,4.75,0.5400333333333333,positive
consoles_games,5.0,,Só de chegar exatamente no prazo já ganhou meu conceito parabéns ,"Just by arriving exactly on time, you've won my heart congratulations","['just', 'by', 'arriving', 'exactly', 'on', 'time', 'youve', 'won', 'my', 'heart', 'congratulations']",positive,0.8225,4.75,0.5400333333333333,positive
consoles_games,5.0,,O produto foi entregue bem antes do prazo.adorei,The product was delivered well ahead of schedule. I love it.,"['the', 'product', 'was', 'delivered', 'well', 'ahead', 'of', 'schedule', 'i', 'love', 'it']",positive,0.743,4.75,0.5400333333333333,positive
consoles_games,3.0,,nao,nao,['nao'],neutral,0.0,4.75,0.5400333333333333,positive
consoles_games,5.0,,excelente ,excellent,['excellent'],positive,0.5719,4.75,0.5400333333333333,positive
consoles_games,5.0,,"Entrega 11 dias antes do previsto, produto em estado perfeito.","Delivery 11 days ahead of schedule, product in perfect condition.","['delivery', 'days', 'ahead', 'of', 'schedule', 'product', 'in', 'perfect', 'condition']",positive,0.5719,4.75,0.5400333333333333,positive
consoles_games,5.0,,"Entrega 11 dias antes do previsto, produto em estado perfeito.","Delivery 11 days ahead of schedule, product in perfect condition.","['delivery', 'days', 'ahead', 'of', 'schedule', 'product', 'in', 'perfect', 'condition']",positive,0.5719,4.75,0.5400333333333333,positive
consoles_games,5.0,,Entregue muito antes do prazo inicial! Parabéns ao stark! Até a próxima ,Delivered well ahead of schedule! Congratulations to stark! See you next time,"['delivered', 'well', 'ahead', 'of', 'schedule', 'congratulations', 'to', 'stark', 'see', 'you', 'next', 'time']",positive,0.7639,4.75,0.5400333333333333,positive
consoles_games,5.0,,produto entregue antes do tempo.o produto estava dentro do que eu esperava.,the product was as good as I expected.,"['the', 'product', 'was', 'as', 'good', 'as', 'i', 'expected']",positive,0.4404,4.75,0.5400333333333333,positive
consoles_games,5.0,,Produto muito satisfatório,Very satisfactory product,"['very', 'satisfactory', 'product']",positive,0.4201,4.75,0.5400333333333333,positive
audio,5.0,,"recebi o relógio em tempo record e fiquei muito contente, obrigada!","i received the watch in record time and i was very happy, thank you!","['i', 'received', 'the', 'watch', 'in', 'record', 'time', 'and', 'i', 'was', 'very', 'happy', 'thank', 'you']",positive,0.7943,3.6666666666666665,0.40255,positive
audio,5.0,,Adorei!,I love it!,"['i', 'love', 'it']",positive,0.6696,3.6666666666666665,0.40255,positive
audio,3.0,,Produto de qualidade média.,Medium quality product.,"['medium', 'quality', 'product']",neutral,0.0,3.6666666666666665,0.40255,positive
audio,2.0,,Paguei pelo produto e não chegou na data prevista,I paid for the product and it didn't arrive on time,"['i', 'paid', 'for', 'the', 'product', 'and', 'it', 'didnt', 'arrive', 'on', 'time']",neutral,0.0,3.6666666666666665,0.40255,positive
audio,2.0,,ok,ok,['ok'],positive,0.296,3.6666666666666665,0.40255,positive
audio,5.0,,"Comprar no baratheon é muito bom,recebo sempre meus produtos dentro do prazo!!!!","Buying from baratheon is very good, I always receive my products on time!!!!","['buying', 'from', 'baratheon', 'is', 'very', 'good', 'i', 'always', 'receive', 'my', 'products', 'on', 'time']",positive,0.6554,3.6666666666666665,0.40255,positive
moveis_escritorio,3.0,,Meu pedido foi entregue pela metade comprei duas cadeiras uma foi entregue dia 09.12.2017 e a outra ainda não tive respostas,My order was half-delivered I bought two chairs one was delivered on 09.12.2017 and the other I haven't heard from yet,"['my', 'order', 'was', 'halfdelivered', 'i', 'bought', 'two', 'chairs', 'one', 'was', 'delivered', 'on', 'and', 'the', 'other', 'i', 'havent', 'heard', 'from', 'yet']",neutral,0.0,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,3.0,,Meu pedido foi entregue pela metade comprei duas cadeiras uma foi entregue dia 09.12.2017 e a outra ainda não tive respostas,My order was half-delivered I bought two chairs one was delivered on 09.12.2017 and the other I haven't heard from yet,"['my', 'order', 'was', 'halfdelivered', 'i', 'bought', 'two', 'chairs', 'one', 'was', 'delivered', 'on', 'and', 'the', 'other', 'i', 'havent', 'heard', 'from', 'yet']",neutral,0.0,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,5.0,,"O produto de excelente qualidade, o único problema que não consegui relatar no site um probleminha que foi uma trava que veio faltando, a trava ""C"" que é do encosto, gostaria que me enviassem.","The product is of excellent quality, the only problem I couldn't report on the website was a missing lock, the ""C"" lock on the backrest, which I would like you to send me.","['the', 'product', 'is', 'of', 'excellent', 'quality', 'the', 'only', 'problem', 'i', 'couldnt', 'report', 'on', 'the', 'website', 'was', 'a', 'missing', 'lock', 'the', 'c', 'lock', 'on', 'the', 'backrest', 'which', 'i', 'would', 'like', 'you', 'to', 'send', 'me']",positive,0.3182,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,2.0,,Enviaram apenas uma de duas cadeiras compradas e a que veio está rasgada,They only sent one of the two chairs I bought and the one that came was torn,"['they', 'only', 'sent', 'one', 'of', 'the', 'two', 'chairs', 'i', 'bought', 'and', 'the', 'one', 'that', 'came', 'was', 'torn']",negative,-0.25,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,2.0,,Enviaram apenas uma de duas cadeiras compradas e a que veio está rasgada,They only sent one of the two chairs I bought and the one that came was torn,"['they', 'only', 'sent', 'one', 'of', 'the', 'two', 'chairs', 'i', 'bought', 'and', 'the', 'one', 'that', 'came', 'was', 'torn']",negative,-0.25,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,1.0,,"Produto mais que passou do prazo de entregar, tento resolver o problema com a empresa e não consigo falar com ninguém. Tudo que fazem é me passar para reclamar num sistema que não funciona.","The product is past its delivery date, I'm trying to resolve the problem with the company and I can't get through to anyone. All they do is pass me on to complain on a system that doesn't work.","['the', 'product', 'is', 'past', 'its', 'delivery', 'date', 'im', 'trying', 'to', 'resolve', 'the', 'problem', 'with', 'the', 'company', 'and', 'i', 'cant', 'get', 'through', 'to', 'anyone', 'all', 'they', 'do', 'is', 'pass', 'me', 'on', 'to', 'complain', 'on', 'a', 'system', 'that', 'doesnt', 'work']",negative,-0.3818,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,3.0,,Demora muito a entregar ,Takes too long to deliver,"['takes', 'too', 'long', 'to', 'deliver']",neutral,0.0,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,3.0,,Demora muito a entregar ,Takes too long to deliver,"['takes', 'too', 'long', 'to', 'deliver']",neutral,0.0,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,1.0,,"Faltou cuidado no empacotamento ou fabricação de peça do produto, montagem impossível. Tentando com o fornecedor, que não é a targaryen, mas Storecadeiras envio de peça certa.","Lack of care in packaging or manufacture of product part, assembly impossible. Trying with the supplier, who is not targaryen, but Storecadeiras sending the right part.","['lack', 'of', 'care', 'in', 'packaging', 'or', 'manufacture', 'of', 'product', 'part', 'assembly', 'impossible', 'trying', 'with', 'the', 'supplier', 'who', 'is', 'not', 'targaryen', 'but', 'storecadeiras', 'sending', 'the', 'right', 'part']",positive,0.1154,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,5.0,,Parabéns ,Parabens,['parabens'],neutral,0.0,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,1.0,,Comprei a cadeira tem mais 1 mes e até agora não recebi. Péssima empresa nunca mais compro dela.,I bought the chair over a month ago and so far I haven't received it. I'll never buy from them again.,"['i', 'bought', 'the', 'chair', 'over', 'a', 'month', 'ago', 'and', 'so', 'far', 'i', 'havent', 'received', 'it', 'ill', 'never', 'buy', 'from', 'them', 'again']",neutral,0.0,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,1.0,,Paguei caro pelo frete e n foram entregues na minha casa.tive q pegar no correios e só veio uma e mesmo assim o modelo errado. Já enviei 2 e-mail espero o contato pq quero a devolução do meu dinheiro.,I paid a lot for shipping and they weren't delivered to my house. I had to pick them up at the post office and only one came and even then the wrong model. I've already sent 2 e-mails and I'm waiting to hear from you because I want my money back.,"['i', 'paid', 'a', 'lot', 'for', 'shipping', 'and', 'they', 'werent', 'delivered', 'to', 'my', 'house', 'i', 'had', 'to', 'pick', 'them', 'up', 'at', 'the', 'post', 'office', 'and', 'only', 'one', 'came', 'and', 'even', 'then', 'the', 'wrong', 'model', 'ive', 'already', 'sent', 'emails', 'and', 'im', 'waiting', 'to', 'hear', 'from', 'you', 'because', 'i', 'want', 'my', 'money', 'back']",negative,-0.4215,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,1.0,,Paguei caro pelo frete e n foram entregues na minha casa.tive q pegar no correios e só veio uma e mesmo assim o modelo errado. Já enviei 2 e-mail espero o contato pq quero a devolução do meu dinheiro.,I paid a lot for shipping and they weren't delivered to my house. I had to pick them up at the post office and only one came and even then the wrong model. I've already sent 2 e-mails and I'm waiting to hear from you because I want my money back.,"['i', 'paid', 'a', 'lot', 'for', 'shipping', 'and', 'they', 'werent', 'delivered', 'to', 'my', 'house', 'i', 'had', 'to', 'pick', 'them', 'up', 'at', 'the', 'post', 'office', 'and', 'only', 'one', 'came', 'and', 'even', 'then', 'the', 'wrong', 'model', 'ive', 'already', 'sent', 'emails', 'and', 'im', 'waiting', 'to', 'hear', 'from', 'you', 'because', 'i', 'want', 'my', 'money', 'back']",negative,-0.4215,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,1.0,,"Recebi o produto com a base fixa da cadeira diferente da que esta no anuncio, só não devolvi a cadeira porque preciso com urgência. Não recomendo!",The only reason I didn't return the chair is because I need it urgently. I can't recommend it!,"['the', 'only', 'reason', 'i', 'didnt', 'return', 'the', 'chair', 'is', 'because', 'i', 'need', 'it', 'urgently', 'i', 'cant', 'recommend', 'it']",negative,-0.3404,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,1.0,,"Comprei 2 cadeiras interlocutores porem entregaram apenas 1 pacote. Pra minha surpresa, ao abrir, percebi q apenas 1 cadeira estava dentro da caixa embalada. Aguardo providências pois tenho a nota. ","I bought 2 interlocutor chairs but they only delivered 1 package. To my surprise, when I opened it, I realized that only 1 chair was inside the packed box. I'm waiting for action as I have the receipt.","['i', 'bought', 'interlocutor', 'chairs', 'but', 'they', 'only', 'delivered', 'package', 'to', 'my', 'surprise', 'when', 'i', 'opened', 'it', 'i', 'realized', 'that', 'only', 'chair', 'was', 'inside', 'the', 'packed', 'box', 'im', 'waiting', 'for', 'action', 'as', 'i', 'have', 'the', 'receipt']",positive,0.3919,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,1.0,,"Comprei 2 cadeiras interlocutores porem entregaram apenas 1 pacote. Pra minha surpresa, ao abrir, percebi q apenas 1 cadeira estava dentro da caixa embalada. Aguardo providências pois tenho a nota. ","I bought 2 interlocutor chairs but they only delivered 1 package. To my surprise, when I opened it, I realized that only 1 chair was inside the packed box. I'm waiting for action as I have the receipt.","['i', 'bought', 'interlocutor', 'chairs', 'but', 'they', 'only', 'delivered', 'package', 'to', 'my', 'surprise', 'when', 'i', 'opened', 'it', 'i', 'realized', 'that', 'only', 'chair', 'was', 'inside', 'the', 'packed', 'box', 'im', 'waiting', 'for', 'action', 'as', 'i', 'have', 'the', 'receipt']",positive,0.3919,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,1.0,,foi entregue uma cadeira antes do prazo porem ate o momento nao recebi a outra,one chair was delivered before the deadline but I haven't received the other one yet,"['one', 'chair', 'was', 'delivered', 'before', 'the', 'deadline', 'but', 'i', 'havent', 'received', 'the', 'other', 'one', 'yet']",neutral,0.0,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,1.0,,foi entregue uma cadeira antes do prazo porem ate o momento nao recebi a outra,one chair was delivered before the deadline but I haven't received the other one yet,"['one', 'chair', 'was', 'delivered', 'before', 'the', 'deadline', 'but', 'i', 'havent', 'received', 'the', 'other', 'one', 'yet']",neutral,0.0,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,3.0,,"meu produto chegou no sábado dia 25/11 e veio faltando uma peça fundamental e agora nao consigo montar a cadeira,como faço para trocar?","my product arrived on saturday 25/11 and a fundamental part was missing and now i can't assemble the chair,how do i exchange it?","['my', 'product', 'arrived', 'on', 'saturday', 'and', 'a', 'fundamental', 'part', 'was', 'missing', 'and', 'now', 'i', 'cant', 'assemble', 'the', 'chairhow', 'do', 'i', 'exchange', 'it']",negative,-0.296,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,5.0,,Cadeira resistente confortável porem um pouco pesada... Recomendo! ,"Sturdy chair, comfortable but a little heavy... I recommend it!","['sturdy', 'chair', 'comfortable', 'but', 'a', 'little', 'heavy', 'i', 'recommend', 'it']",positive,0.6456,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,5.0,,Excelente!!!!,Excellent!!!!,['excellent'],neutral,0.0,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,5.0,,Excelente!!!!,Excellent!!!!,['excellent'],neutral,0.0,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,4.0,,A cadeira é linda porém desconfortável e veio descolado uma parte também achei que veio suja o branco dela,"The chair is beautiful but uncomfortable, and one part of it came unstuck, and I thought the white of it was dirty.","['the', 'chair', 'is', 'beautiful', 'but', 'uncomfortable', 'and', 'one', 'part', 'of', 'it', 'came', 'unstuck', 'and', 'i', 'thought', 'the', 'white', 'of', 'it', 'was', 'dirty']",negative,-0.7003,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,5.0,,Produto conforme solicitado. ,Product as requested.,"['product', 'as', 'requested']",neutral,0.0,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,3.0,,NÃO TEM MUITA QUALIDADE,NOT MUCH QUALITY,"['not', 'much', 'quality']",neutral,0.0,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,3.0,,NÃO TEM MUITA QUALIDADE,NOT MUCH QUALITY,"['not', 'much', 'quality']",neutral,0.0,2.740740740740741,-0.02614074074074074,negative
moveis_escritorio,5.0,,Muito bom.,Very good.,"['very', 'good']",positive,0.4927,2.740740740740741,-0.02614074074074074,negative
casa_construcao,3.0,,"Boa noite, fiz a compra de 2 pendentes e chegou somente 1 no dia 30/11. Gostaria de saber qual o cod de rastreio do pendente que está faltando. Att","Good evening, I bought 2 pendants and only 1 arrived on 30/11. I would like to know the tracking code of the missing pendant. Att","['good', 'evening', 'i', 'bought', 'pendants', 'and', 'only', 'arrived', 'on', 'i', 'would', 'like', 'to', 'know', 'the', 'tracking', 'code', 'of', 'the', 'missing', 'pendant', 'att']",positive,0.4939,3.0,0.31525000000000003,positive
casa_construcao,3.0,,"Boa noite, fiz a compra de 2 pendentes e chegou somente 1 no dia 30/11. Gostaria de saber qual o cod de rastreio do pendente que está faltando. Att","Good evening, I bought 2 pendants and only 1 arrived on 30/11. I would like to know the tracking code of the missing pendant. Att","['good', 'evening', 'i', 'bought', 'pendants', 'and', 'only', 'arrived', 'on', 'i', 'would', 'like', 'to', 'know', 'the', 'tracking', 'code', 'of', 'the', 'missing', 'pendant', 'att']",positive,0.4939,3.0,0.31525000000000003,positive
casa_construcao,1.0,,"Realizei o pedido e pagamento de um pendente meia lua amarelo e do kit de 4 arandelas.
No entanto o pendente não veio, e preciso urgente, alias comprei justamente pelo prazo de entrega.","I ordered and paid for a yellow half moon pendant and a set of 4 sconces.
However, the pendant hasn't arrived and I need it urgently. I bought it precisely because of the delivery time.","['i', 'ordered', 'and', 'paid', 'for', 'a', 'yellow', 'half', 'moon', 'pendant', 'and', 'a', 'set', 'of', 'sconces', 'however', 'the', 'pendant', 'hasnt', 'arrived', 'and', 'i', 'need', 'it', 'urgently', 'i', 'bought', 'it', 'precisely', 'because', 'of', 'the', 'delivery', 'time']",neutral,0.0,3.0,0.31525000000000003,positive
casa_construcao,5.0,,a encomenda chegou bem antes do previsto,the order arrived well ahead of schedule,"['the', 'order', 'arrived', 'well', 'ahead', 'of', 'schedule']",positive,0.2732,3.0,0.31525000000000003,positive
fashion_bolsas_e_acessorios,5.0,,"Entrega no prazo, tudo OK !!","Delivery on time, everything OK!","['delivery', 'on', 'time', 'everything', 'ok']",positive,0.4981,2.966666666666667,0.24887,positive
fashion_bolsas_e_acessorios,5.0,,"Uma loja segura e responsável, recomendo pois são muito organizado e preocupado com a satisfação do cliente.","A safe and responsible store, I recommend them because they are very organized and concerned about customer satisfaction.","['a', 'safe', 'and', 'responsible', 'store', 'i', 'recommend', 'them', 'because', 'they', 'are', 'very', 'organized', 'and', 'concerned', 'about', 'customer', 'satisfaction']",positive,0.8625,2.966666666666667,0.24887,positive
fashion_bolsas_e_acessorios,5.0,,"Produto recebido.dentro do prazo, características conforme anunciado.","Product received on time, features as advertised.","['product', 'received', 'on', 'time', 'features', 'as', 'advertised']",neutral,0.0,2.966666666666667,0.24887,positive
fashion_bolsas_e_acessorios,5.0,,"Superou as minhas expectativas. Ótima qualidade, moderna e elegante. Além de carregar o notebook, posso colocar livros e cadernos. Há tempos procurava por uma pasta, valeu a pena! Super recomendo.","It exceeded my expectations. Great quality, modern and elegant. As well as carrying my notebook, I can put books and notebooks in it. I'd been looking for a briefcase for ages, it was worth it! I highly recommend it.","['it', 'exceeded', 'my', 'expectations', 'great', 'quality', 'modern', 'and', 'elegant', 'as', 'well', 'as', 'carrying', 'my', 'notebook', 'i', 'can', 'put', 'books', 'and', 'notebooks', 'in', 'it', 'id', 'been', 'looking', 'for', 'a', 'briefcase', 'for', 'ages', 'it', 'was', 'worth', 'it', 'i', 'highly', 'recommend', 'it']",positive,0.9229,2.966666666666667,0.24887,positive
fashion_bolsas_e_acessorios,5.0,,"Amei a minha bolsa de couro, além de ser muito linda é bem leve. Com relação à entrega estão de parabéns, comprei em 19/11/17 com previsão de entrega para 07/12 e chegou dia 27/11.
","I loved my leather bag, as well as being very beautiful, it's very light. As for the delivery, congratulations, I bought it on 19/11/17 with delivery scheduled for 07/12 and it arrived on 27/11.
","['i', 'loved', 'my', 'leather', 'bag', 'as', 'well', 'as', 'being', 'very', 'beautiful', 'its', 'very', 'light', 'as', 'for', 'the', 'delivery', 'congratulations', 'i', 'bought', 'it', 'on', 'with', 'delivery', 'scheduled', 'for', 'and', 'it', 'arrived', 'on']",positive,0.9336,2.966666666666667,0.24887,positive
fashion_bolsas_e_acessorios,3.0,,"Correios = Piada, falaram que foram 3x em casa e não tinha ninguém, mentira pois fica gente lá o dia inteiro, sem contar que quando fui buscar, o horário de atendimento é ridículo, só vagabundo pra ir","Post Office = Joke, they said they went to the house three times and there was no one, a lie because there are people there all day, not to mention that when I went to pick it up, the opening hours are ridiculous, only bums go there","['post', 'office', 'joke', 'they', 'said', 'they', 'went', 'to', 'the', 'house', 'three', 'times', 'and', 'there', 'was', 'no', 'one', 'a', 'lie', 'because', 'there', 'are', 'people', 'there', 'all', 'day', 'not', 'to', 'mention', 'that', 'when', 'i', 'went', 'to', 'pick', 'it', 'up', 'the', 'opening', 'hours', 'are', 'ridiculous', 'only', 'bums', 'go', 'there']",negative,-0.3612,2.966666666666667,0.24887,positive
fashion_bolsas_e_acessorios,4.0,,Bom,Bom,['bom'],neutral,0.0,2.966666666666667,0.24887,positive
fashion_bolsas_e_acessorios,4.0,,Bom,Bom,['bom'],neutral,0.0,2.966666666666667,0.24887,positive
fashion_bolsas_e_acessorios,1.0,,Preciso resolver um.problema comprei dois produtos mais recebi apenas um,I need to solve a problem. I bought two products but only received one.,"['i', 'need', 'to', 'solve', 'a', 'problem', 'i', 'bought', 'two', 'products', 'but', 'only', 'received', 'one']",negative,-0.1154,2.966666666666667,0.24887,positive
fashion_bolsas_e_acessorios,5.0,,"Chegou certo, produto muito bem feito. Adorei ","Arrived on time, very well made product. I love it","['arrived', 'on', 'time', 'very', 'well', 'made', 'product', 'i', 'love', 'it']",positive,0.7645,2.966666666666667,0.24887,positive
fashion_bolsas_e_acessorios,2.0,,"Efetuei a compra d uma pulseira e um berloque. Foi gerado um único pedido e um único código de rastreamento. O berloque chegou, porém a pulseira não foi entregue.Aguardo resposta e entrega da pulseira",I bought a bracelet and a charm. A single order and a single tracking code were generated. The bracelet hasn't been delivered. I'm waiting for a reply and for the bracelet to be delivered.,"['i', 'bought', 'a', 'bracelet', 'and', 'a', 'charm', 'a', 'single', 'order', 'and', 'a', 'single', 'tracking', 'code', 'were', 'generated', 'the', 'bracelet', 'hasnt', 'been', 'delivered', 'im', 'waiting', 'for', 'a', 'reply', 'and', 'for', 'the', 'bracelet', 'to', 'be', 'delivered']",positive,0.4019,2.966666666666667,0.24887,positive
fashion_bolsas_e_acessorios,1.0,,Gostaria de saber quando vai chegar ,I'd like to know when it will arrive,"['id', 'like', 'to', 'know', 'when', 'it', 'will', 'arrive']",positive,0.3612,2.966666666666667,0.24887,positive
fashion_bolsas_e_acessorios,1.0,,"Comprei no dia 16/11 /1017 até a data de compra vc mudaram?
","I bought it on 16/11 /1017 until the date of purchase have you changed?
","['i', 'bought', 'it', 'on', 'until', 'the', 'date', 'of', 'purchase', 'have', 'you', 'changed']",neutral,0.0,2.966666666666667,0.24887,positive
fashion_bolsas_e_acessorios,4.0,,"Os produtos tem bom acabamento, e são bonitos.
Recomendo!!!","The products are well finished and beautiful.
I recommend it!!!","['the', 'products', 'are', 'well', 'finished', 'and', 'beautiful', 'i', 'recommend', 'it']",positive,0.8547,2.966666666666667,0.24887,positive
fashion_bolsas_e_acessorios,4.0,,"Os produtos tem bom acabamento, e são bonitos.
Recomendo!!!","The products are well finished and beautiful.
I recommend it!!!","['the', 'products', 'are', 'well', 'finished', 'and', 'beautiful', 'i', 'recommend', 'it']",positive,0.8547,2.966666666666667,0.24887,positive
fashion_bolsas_e_acessorios,1.0,,Infelizmente o produto não chegou dentro do prazo estabelecido.,"Unfortunately, the product didn't arrive in time.","['unfortunately', 'the', 'product', 'didnt', 'arrive', 'in', 'time']",negative,-0.34,2.966666666666667,0.24887,positive
fashion_bolsas_e_acessorios,1.0,,Até hoje meu produto nada ,My product has still not arrived,"['my', 'product', 'has', 'still', 'not', 'arrived']",neutral,0.0,2.966666666666667,0.24887,positive
fashion_bolsas_e_acessorios,5.0,,"Loja muito boa, entrega perfeita e bem antes do prazo.","Very good store, perfect delivery and well ahead of schedule.","['very', 'good', 'store', 'perfect', 'delivery', 'and', 'well', 'ahead', 'of', 'schedule']",positive,0.8503,2.966666666666667,0.24887,positive
